NTASData [id=16594448392, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.0154814814814814, timeString=01.02, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448502, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=8.963297777777777, timeString=08.96, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448503, subwayLine=YUS, stationId=WEL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=1.2461644444444444, timeString=01.25, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448504, subwayLine=YUS, stationId=WEL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=6.986613333333333, timeString=06.99, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448505, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=9.917644444444443, timeString=09.92, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448506, subwayLine=YUS, stationId=COL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.1756755555555554, timeString=02.18, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448507, subwayLine=YUS, stationId=COL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=7.916124444444444, timeString=07.92, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448508, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=10.847155555555554, timeString=10.85, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448509, subwayLine=YUS, stationId=DUN2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.0425333333333335, timeString=03.04, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448510, subwayLine=YUS, stationId=DUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=8.782982222222222, timeString=08.78, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448511, subwayLine=YUS, stationId=DUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=11.714013333333332, timeString=11.71, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448512, subwayLine=YUS, stationId=QUN2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=0.5017911111111111, timeString=00.50, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448513, subwayLine=YUS, stationId=QUN2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.7993244444444443, timeString=03.80, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448514, subwayLine=YUS, stationId=QUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=9.539773333333333, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448515, subwayLine=YUS, stationId=KNG2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.3274444444444446, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448516, subwayLine=YUS, stationId=KNG2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.624977777777778, timeString=04.62, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448517, subwayLine=YUS, stationId=KNG2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=10.365426666666668, timeString=10.37, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448518, subwayLine=YUS, stationId=UNI2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.134471111111111, timeString=02.13, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448519, subwayLine=YUS, stationId=UNI2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=5.432004444444445, timeString=05.43, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448520, subwayLine=YUS, stationId=UNI2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=11.172453333333333, timeString=11.17, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448521, subwayLine=YUS, stationId=STA2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=0.42291, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448522, subwayLine=YUS, stationId=STA2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=0.6321777777777777, timeString=00.63, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448523, subwayLine=YUS, stationId=STA2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.06116, timeString=03.06, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448524, subwayLine=YUS, stationId=OSG2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=1.1181766666666668, timeString=01.12, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448525, subwayLine=YUS, stationId=OSG2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.3274444444444446, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448526, subwayLine=YUS, stationId=OSG2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.7564266666666666, timeString=03.76, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448527, subwayLine=YUS, stationId=STP2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448528, subwayLine=YUS, stationId=STP2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=1.8721455555555555, timeString=01.87, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448529, subwayLine=YUS, stationId=STP2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=2.0814133333333333, timeString=02.08, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448530, subwayLine=YUS, stationId=QPK2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448531, subwayLine=YUS, stationId=QPK2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.1423066666666668, timeString=01.14, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448532, subwayLine=YUS, stationId=QPK2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=3.0144522222222223, timeString=03.01, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448533, subwayLine=YUS, stationId=MUS2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=1.2625333333333333, timeString=01.26, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448534, subwayLine=YUS, stationId=MUS2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.40484, timeString=02.40, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448535, subwayLine=YUS, stationId=MUS2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=4.276985555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448536, subwayLine=YUS, stationId=SGU2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.4220555555555556, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448537, subwayLine=YUS, stationId=SGU2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.5643622222222224, timeString=03.56, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448538, subwayLine=YUS, stationId=SGU2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=5.436507777777777, timeString=05.44, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448539, subwayLine=YUS, stationId=SPA2, trainId=94, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448540, subwayLine=YUS, stationId=SPA2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.5897622222222223, timeString=03.59, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448541, subwayLine=YUS, stationId=SPA2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.7320688888888895, timeString=04.73, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448542, subwayLine=YUS, stationId=DUP2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=0.997808888888889, timeString=01.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448543, subwayLine=YUS, stationId=DUP2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.587571111111111, timeString=04.59, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448544, subwayLine=YUS, stationId=DUP2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.729877777777778, timeString=05.73, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448545, subwayLine=YUS, stationId=SCW2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=3.622346666666667, timeString=03.62, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448546, subwayLine=YUS, stationId=SCW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=7.2121088888888885, timeString=07.21, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448547, subwayLine=YUS, stationId=SCW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.354415555555555, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448548, subwayLine=YUS, stationId=EGW2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=8.435517777777777, timeString=08.44, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448549, subwayLine=YUS, stationId=EGW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=12.02528, timeString=12.03, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448550, subwayLine=YUS, stationId=EGW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=13.167586666666667, timeString=13.17, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448551, subwayLine=YUS, stationId=GCN2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=10.255157777777777, timeString=10.26, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448552, subwayLine=YUS, stationId=GCN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=13.844920000000002, timeString=13.84, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448553, subwayLine=YUS, stationId=GCN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=14.987226666666666, timeString=14.99, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448554, subwayLine=YUS, stationId=LWW2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=0.8902962962962963, timeString=00.89, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448555, subwayLine=YUS, stationId=LWW2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=11.619291111111112, timeString=11.62, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448556, subwayLine=YUS, stationId=LWW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=15.209053333333333, timeString=15.21, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448557, subwayLine=YUS, stationId=YKD2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=2.916522962962963, timeString=02.92, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448558, subwayLine=YUS, stationId=YKD2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=13.645517777777778, timeString=13.65, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448559, subwayLine=YUS, stationId=YKD2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=17.23528, timeString=17.24, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448560, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448561, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.4154311111111111, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448562, subwayLine=YUS, stationId=WIL2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=4.935976296296296, timeString=04.94, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448563, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448564, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448565, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=3.851277777777778, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448566, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448567, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448568, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=3.851277777777778, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448569, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448570, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448571, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448572, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448573, subwayLine=YUS, stationId=YKD1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
