NTASData [id=16593573608, subwayLine=YUS, stationId=COL1, trainId=111, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573718, subwayLine=YUS, stationId=UNI1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=2.4919177777777777, timeString=02.49, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573719, subwayLine=YUS, stationId=UNI1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.312686666666666, timeString=04.31, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573720, subwayLine=YUS, stationId=KNG1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=1.0659655555555556, timeString=01.07, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573721, subwayLine=YUS, stationId=KNG1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=3.286808888888889, timeString=03.29, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573722, subwayLine=YUS, stationId=KNG1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=5.107577777777777, timeString=05.11, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573723, subwayLine=YUS, stationId=QUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=1.891618888888889, timeString=01.89, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573724, subwayLine=YUS, stationId=QUN1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=4.112462222222222, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573725, subwayLine=YUS, stationId=QUN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=5.9332311111111125, timeString=05.93, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573726, subwayLine=YUS, stationId=DUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.6461522222222222, timeString=02.65, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573727, subwayLine=YUS, stationId=DUN1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=4.8669955555555555, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593573728, subwayLine=YUS, stationId=DUN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=6.6877644444444435, timeString=06.69, trainDestination=FIN1, createDate=Sun Sep 17 10:52:19 EDT 2017, systemMessageType=Normal]
