NTASData [id=16593686581, subwayLine=BD, stationId=CHE2, trainId=213, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686692, subwayLine=BD, stationId=GWD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=20.92947718142415, timeString=20.93, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686693, subwayLine=BD, stationId=GWD1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=29.791966082972138, timeString=29.79, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686694, subwayLine=BD, stationId=COX1, trainId=220, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686695, subwayLine=BD, stationId=COX1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=21.883724240247677, timeString=21.88, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686696, subwayLine=BD, stationId=COX1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=30.746213141795668, timeString=30.75, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686697, subwayLine=BD, stationId=WDB1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=1.4353686687306504, timeString=01.44, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686698, subwayLine=BD, stationId=WDB1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=23.319092908978327, timeString=23.32, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686699, subwayLine=BD, stationId=WDB1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=32.18158181052632, timeString=32.18, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686700, subwayLine=BD, stationId=MST1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=3.160202972136223, timeString=03.16, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686701, subwayLine=BD, stationId=MST1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=25.043927212383903, timeString=25.04, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686702, subwayLine=BD, stationId=MST1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=33.90641611393189, timeString=33.91, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686703, subwayLine=BD, stationId=VPK1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=5.335726068111455, timeString=05.34, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686704, subwayLine=BD, stationId=VPK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=27.219450308359136, timeString=27.22, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686705, subwayLine=BD, stationId=VPK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=36.08193920990713, timeString=36.08, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686706, subwayLine=BD, stationId=WAR1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=9.278051145510837, timeString=09.28, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686707, subwayLine=BD, stationId=WAR1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=31.161775385758517, timeString=31.16, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686708, subwayLine=BD, stationId=WAR1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=40.02426428730651, timeString=40.02, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686709, subwayLine=BD, stationId=KEN1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=14.359458174613005, timeString=14.36, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686710, subwayLine=BD, stationId=KEN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=36.243182414860684, timeString=36.24, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686711, subwayLine=BD, stationId=KEN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=45.105671316408674, timeString=45.11, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686712, subwayLine=BD, stationId=KEN2, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=14.359458174613005, timeString=14.36, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686713, subwayLine=BD, stationId=KEN2, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=36.243182414860684, timeString=36.24, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686714, subwayLine=BD, stationId=KEN2, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=45.105671316408674, timeString=45.11, trainDestination=KEN1, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686715, subwayLine=BD, stationId=WAR2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=4.578228111455108, timeString=04.58, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686716, subwayLine=BD, stationId=VPK2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=1.2948809907120744, timeString=01.29, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686717, subwayLine=BD, stationId=VPK2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=8.526328346749228, timeString=08.53, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686718, subwayLine=BD, stationId=MST2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=3.5343837770897837, timeString=03.53, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686719, subwayLine=BD, stationId=MST2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=10.765831133126937, timeString=10.77, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686720, subwayLine=BD, stationId=WDB2, trainId=214, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686721, subwayLine=BD, stationId=WDB2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=5.2682771517027875, timeString=05.27, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686722, subwayLine=BD, stationId=WDB2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=12.499724507739941, timeString=12.50, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686723, subwayLine=BD, stationId=COX2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=1.3072677399380805, timeString=01.31, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686724, subwayLine=BD, stationId=COX2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=6.575544891640868, timeString=06.58, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686725, subwayLine=BD, stationId=COX2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=13.80699224767802, timeString=13.81, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686726, subwayLine=BD, stationId=GWD2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=2.2501909597523224, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686727, subwayLine=BD, stationId=GWD2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=7.518468111455109, timeString=07.52, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686728, subwayLine=BD, stationId=GWD2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=14.749915467492263, timeString=14.75, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686729, subwayLine=BD, stationId=DON2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=3.441672445820434, timeString=03.44, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686730, subwayLine=BD, stationId=DON2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=8.709949597523222, timeString=08.71, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686731, subwayLine=BD, stationId=DON2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=15.941396953560373, timeString=15.94, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686732, subwayLine=BD, stationId=PAP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=4.372139442724459, timeString=04.37, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686733, subwayLine=BD, stationId=PAP2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=9.640416594427245, timeString=09.64, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593686734, subwayLine=BD, stationId=PAP2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=16.871863950464398, timeString=16.87, trainDestination=KIP2, createDate=Sun Sep 17 11:01:22 EDT 2017, systemMessageType=Normal]
