NTASData [id=16594614350, subwayLine=YUS, stationId=SGU2, trainId=999, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614460, subwayLine=YUS, stationId=LAW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.036906666666667, timeString=04.04, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614461, subwayLine=YUS, stationId=LAW1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.64807111111111, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614462, subwayLine=YUS, stationId=LAW1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=8.690364444444445, timeString=08.69, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614463, subwayLine=YUS, stationId=YKM1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.320431111111111, timeString=02.32, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614464, subwayLine=YUS, stationId=YKM1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=7.551573333333333, timeString=07.55, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614465, subwayLine=YUS, stationId=YKM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=8.162737777777778, timeString=08.16, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614466, subwayLine=YUS, stationId=SHP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=5.906782222222222, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614467, subwayLine=YUS, stationId=SHP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=11.137924444444444, timeString=11.14, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614468, subwayLine=YUS, stationId=SHP1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=11.74908888888889, timeString=11.75, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614469, subwayLine=YUS, stationId=NYC1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.367999999999999, timeString=07.37, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614470, subwayLine=YUS, stationId=NYC1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=12.599142222222222, timeString=12.60, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614471, subwayLine=YUS, stationId=NYC1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=13.210306666666668, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614472, subwayLine=YUS, stationId=FIN1, trainId=3, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614473, subwayLine=YUS, stationId=FIN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=9.97504, timeString=09.98, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614474, subwayLine=YUS, stationId=FIN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=15.206182222222221, timeString=15.21, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614475, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614476, subwayLine=YUS, stationId=FIN2, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=9.97504, timeString=09.98, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614477, subwayLine=YUS, stationId=FIN2, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=15.206182222222221, timeString=15.21, trainDestination=FIN1, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614478, subwayLine=YUS, stationId=YKM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.3706666666666667, timeString=02.37, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614479, subwayLine=YUS, stationId=LAW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.88364, timeString=05.88, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614480, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614481, subwayLine=YUS, stationId=EGL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.166515555555556, timeString=10.17, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614482, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614483, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=11.776182222222221, timeString=11.78, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614484, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614485, subwayLine=YUS, stationId=STC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=13.81539111111111, timeString=13.82, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614486, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614487, subwayLine=YUS, stationId=SUM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=15.219599999999998, timeString=15.22, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614488, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614489, subwayLine=YUS, stationId=ROS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=16.23829333333333, timeString=16.24, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614490, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614491, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.399786666666666, timeString=07.40, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614492, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=17.56630222222222, timeString=17.57, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614493, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614494, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.354133333333333, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614495, subwayLine=YUS, stationId=WEL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=18.52064888888889, timeString=18.52, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614496, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614497, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614498, subwayLine=YUS, stationId=COL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=19.450159999999997, timeString=19.45, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614499, subwayLine=YUS, stationId=DUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614500, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614501, subwayLine=YUS, stationId=DUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=20.317017777777778, timeString=20.32, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614502, subwayLine=YUS, stationId=QUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614503, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.907293333333334, timeString=10.91, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614504, subwayLine=YUS, stationId=QUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=21.073808888888887, timeString=21.07, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614505, subwayLine=YUS, stationId=KNG2, trainId=117, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614506, subwayLine=YUS, stationId=KNG2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.3331599999999995, timeString=04.33, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614507, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.732946666666665, timeString=11.73, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614508, subwayLine=YUS, stationId=UNI2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.8070266666666667, timeString=00.81, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614509, subwayLine=YUS, stationId=UNI2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.140186666666667, timeString=05.14, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614510, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.539973333333332, timeString=12.54, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614511, subwayLine=YUS, stationId=STA2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.7337155555555555, timeString=01.73, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614512, subwayLine=YUS, stationId=STA2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.066875555555555, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614513, subwayLine=YUS, stationId=STA2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.466662222222219, timeString=13.47, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614514, subwayLine=YUS, stationId=OSG2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.4289822222222224, timeString=02.43, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614515, subwayLine=YUS, stationId=OSG2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.762142222222222, timeString=06.76, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614516, subwayLine=YUS, stationId=OSG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.161928888888886, timeString=14.16, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614517, subwayLine=YUS, stationId=STP2, trainId=115, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614518, subwayLine=YUS, stationId=STP2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=3.182951111111111, timeString=03.18, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614519, subwayLine=YUS, stationId=STP2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=7.516111111111112, timeString=07.52, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614520, subwayLine=YUS, stationId=QPK2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=1.1423066666666668, timeString=01.14, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614521, subwayLine=YUS, stationId=QPK2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=4.325257777777778, timeString=04.33, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614522, subwayLine=YUS, stationId=QPK2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=8.658417777777778, timeString=08.66, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614523, subwayLine=YUS, stationId=MUS2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.40484, timeString=02.40, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614524, subwayLine=YUS, stationId=MUS2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=5.587791111111111, timeString=05.59, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594614525, subwayLine=YUS, stationId=MUS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=9.920951111111112, timeString=09.92, trainDestination=SHW2, createDate=Sun Sep 17 12:10:27 EDT 2017, systemMessageType=Normal]
