NTASData [id=16594473899, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474009, subwayLine=YUS, stationId=STP1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.4133066666666663, timeString=02.41, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474010, subwayLine=YUS, stationId=STP1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=5.745541111111111, timeString=05.75, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474011, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.199171481481482, timeString=09.20, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474012, subwayLine=YUS, stationId=OSG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.1644533333333333, timeString=03.16, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474013, subwayLine=YUS, stationId=OSG1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=6.496687777777778, timeString=06.50, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474014, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.950318148148147, timeString=09.95, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474015, subwayLine=YUS, stationId=STA1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.998291111111111, timeString=04.00, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474016, subwayLine=YUS, stationId=STA1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=7.330525555555555, timeString=07.33, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474017, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=10.784155925925926, timeString=10.78, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474018, subwayLine=YUS, stationId=UNI1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.06773333333333334, timeString=00.07, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474019, subwayLine=YUS, stationId=UNI1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.905224444444444, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474020, subwayLine=YUS, stationId=UNI1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=8.237458888888888, timeString=08.24, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474021, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.8626244444444445, timeString=00.86, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474022, subwayLine=YUS, stationId=KNG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=5.700115555555556, timeString=05.70, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474023, subwayLine=YUS, stationId=KNG1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=9.03235, timeString=09.03, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474024, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.6882777777777778, timeString=01.69, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474025, subwayLine=YUS, stationId=QUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=6.525768888888889, timeString=06.53, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474026, subwayLine=YUS, stationId=QUN1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=9.858003333333333, timeString=09.86, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474027, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.4428111111111113, timeString=02.44, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474028, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.280302222222222, timeString=07.28, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474029, subwayLine=YUS, stationId=DUN1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=10.612536666666665, timeString=10.61, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474030, subwayLine=YUS, stationId=COL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.309668888888889, timeString=03.31, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474031, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=8.14716, timeString=08.15, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474032, subwayLine=YUS, stationId=COL1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=11.479394444444441, timeString=11.48, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474033, subwayLine=YUS, stationId=WEL1, trainId=107, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474034, subwayLine=YUS, stationId=WEL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.2273266666666665, timeString=04.23, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474035, subwayLine=YUS, stationId=WEL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=9.064817777777778, timeString=09.06, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474036, subwayLine=YUS, stationId=BLO1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.9543466666666667, timeString=00.95, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474037, subwayLine=YUS, stationId=BLO1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.181673333333333, timeString=05.18, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474038, subwayLine=YUS, stationId=BLO1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=10.019164444444444, timeString=10.02, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474039, subwayLine=YUS, stationId=ROS1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.28292, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474040, subwayLine=YUS, stationId=ROS1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=6.510246666666667, timeString=06.51, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474041, subwayLine=YUS, stationId=ROS1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=11.347737777777775, timeString=11.35, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474042, subwayLine=YUS, stationId=SUM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.312337777777778, timeString=03.31, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474043, subwayLine=YUS, stationId=SUM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=7.539664444444444, timeString=07.54, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474044, subwayLine=YUS, stationId=SUM1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=12.377155555555554, timeString=12.38, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474045, subwayLine=YUS, stationId=STC1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.7518400000000001, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474046, subwayLine=YUS, stationId=STC1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.720497777777778, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474047, subwayLine=YUS, stationId=STC1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=8.947824444444445, timeString=08.95, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474048, subwayLine=YUS, stationId=DAV1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.3230577777777777, timeString=01.32, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474049, subwayLine=YUS, stationId=DAV1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.7842755555555554, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474050, subwayLine=YUS, stationId=DAV1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=6.752933333333333, timeString=06.75, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474051, subwayLine=YUS, stationId=EGL1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.9372399999999996, timeString=02.94, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474052, subwayLine=YUS, stationId=EGL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.398457777777778, timeString=04.40, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474053, subwayLine=YUS, stationId=EGL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=8.367115555555555, timeString=08.37, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474054, subwayLine=YUS, stationId=LAW1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474055, subwayLine=YUS, stationId=LAW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.229146666666666, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474056, subwayLine=YUS, stationId=LAW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.690364444444445, timeString=08.69, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474057, subwayLine=YUS, stationId=YKM1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.514666666666667, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474058, subwayLine=YUS, stationId=YKM1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=10.743813333333334, timeString=10.74, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474059, subwayLine=YUS, stationId=YKM1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=12.205031111111111, timeString=12.21, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474060, subwayLine=YUS, stationId=SHP1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.162017777777778, timeString=03.16, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474061, subwayLine=YUS, stationId=SHP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.101017777777777, timeString=07.10, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474062, subwayLine=YUS, stationId=SHP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=14.330164444444442, timeString=14.33, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474063, subwayLine=YUS, stationId=NYC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.6232355555555555, timeString=04.62, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474064, subwayLine=YUS, stationId=NYC1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=8.562235555555556, timeString=08.56, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474065, subwayLine=YUS, stationId=NYC1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=15.791382222222223, timeString=15.79, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474066, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474067, subwayLine=YUS, stationId=FIN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=7.230275555555555, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474068, subwayLine=YUS, stationId=FIN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=11.169275555555554, timeString=11.17, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474069, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474070, subwayLine=YUS, stationId=FIN2, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=7.230275555555555, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474071, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=11.169275555555554, timeString=11.17, trainDestination=FIN1, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474072, subwayLine=YUS, stationId=SHP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.8782755555555556, timeString=00.88, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474073, subwayLine=YUS, stationId=YKM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.458982222222222, timeString=04.46, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474074, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.971955555555555, timeString=07.97, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474075, subwayLine=YUS, stationId=EGL2, trainId=16, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474076, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.25483111111111, timeString=12.25, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474077, subwayLine=YUS, stationId=DAV2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594474078, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.864497777777778, timeString=13.86, trainDestination=SHW2, createDate=Sun Sep 17 11:59:43 EDT 2017, systemMessageType=Normal]
