NTASData [id=16593858346, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858456, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=12.046407407407406, timeString=12.05, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858457, subwayLine=YUS, stationId=DUP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=13.531346666666666, timeString=13.53, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858458, subwayLine=YUS, stationId=DUP1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=14.536493333333333, timeString=14.54, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858459, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=13.047038518518518, timeString=13.05, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858460, subwayLine=YUS, stationId=SPA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=14.531977777777776, timeString=14.53, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858461, subwayLine=YUS, stationId=SPA1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=15.537124444444446, timeString=15.54, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858462, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=14.176645185185183, timeString=14.18, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858463, subwayLine=YUS, stationId=SGU1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=15.661584444444443, timeString=15.66, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858464, subwayLine=YUS, stationId=SGU1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=16.666731111111112, timeString=16.67, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858465, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=15.378641851851851, timeString=15.38, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858466, subwayLine=YUS, stationId=MUS1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=16.86358111111111, timeString=16.86, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858467, subwayLine=YUS, stationId=MUS1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=17.868727777777778, timeString=17.87, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858468, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=16.641175185185183, timeString=16.64, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858469, subwayLine=YUS, stationId=QPK1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=18.126114444444443, timeString=18.13, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858470, subwayLine=YUS, stationId=QPK1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=19.13126111111111, timeString=19.13, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858471, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=17.791948518518517, timeString=17.79, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858472, subwayLine=YUS, stationId=STP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=19.27688777777778, timeString=19.28, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858473, subwayLine=YUS, stationId=STP1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=20.28203444444444, timeString=20.28, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858474, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=18.543095185185184, timeString=18.54, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858475, subwayLine=YUS, stationId=OSG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=20.028034444444447, timeString=20.03, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858476, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=21.03318111111111, timeString=21.03, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858477, subwayLine=YUS, stationId=STA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.13405555555555557, timeString=00.13, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858478, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=19.376932962962965, timeString=19.38, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858479, subwayLine=YUS, stationId=STA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=20.861872222222225, timeString=20.86, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858480, subwayLine=YUS, stationId=UNI1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.0409888888888887, timeString=01.04, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858481, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=20.283866296296296, timeString=20.28, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858482, subwayLine=YUS, stationId=UNI1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=21.768805555555556, timeString=21.77, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858483, subwayLine=YUS, stationId=KNG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.83588, timeString=01.84, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858484, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=21.078757407407405, timeString=21.08, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858485, subwayLine=YUS, stationId=KNG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=22.56369666666667, timeString=22.56, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858486, subwayLine=YUS, stationId=QUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.6615333333333338, timeString=02.66, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858487, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=21.90441074074074, timeString=21.90, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858488, subwayLine=YUS, stationId=QUN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=23.389350000000004, timeString=23.39, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858489, subwayLine=YUS, stationId=DUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.416066666666667, timeString=03.42, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858490, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=22.65894407407407, timeString=22.66, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858491, subwayLine=YUS, stationId=DUN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=24.143883333333335, timeString=24.14, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858492, subwayLine=YUS, stationId=COL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.282924444444445, timeString=04.28, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858493, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=23.52580185185185, timeString=23.53, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858494, subwayLine=YUS, stationId=COL1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=25.010741111111116, timeString=25.01, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858495, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.200582222222222, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858496, subwayLine=YUS, stationId=WEL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=24.44345962962963, timeString=24.44, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858497, subwayLine=YUS, stationId=WEL1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=25.928398888888893, timeString=25.93, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858498, subwayLine=YUS, stationId=BLO1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.2737555555555556, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858499, subwayLine=YUS, stationId=BLO1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.154928888888888, timeString=06.15, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858500, subwayLine=YUS, stationId=BLO1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=25.397806296296295, timeString=25.40, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858501, subwayLine=YUS, stationId=ROS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.6023288888888887, timeString=01.60, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858502, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.4835022222222225, timeString=07.48, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858503, subwayLine=YUS, stationId=ROS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=26.726379629629626, timeString=26.73, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858504, subwayLine=YUS, stationId=SUM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.6317466666666665, timeString=02.63, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858505, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.51292, timeString=08.51, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858506, subwayLine=YUS, stationId=SUM1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=27.755797407407407, timeString=27.76, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858507, subwayLine=YUS, stationId=STC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=4.039906666666666, timeString=04.04, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858508, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.921079999999998, timeString=09.92, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858509, subwayLine=YUS, stationId=STC1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=29.16395740740741, timeString=29.16, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858510, subwayLine=YUS, stationId=DAV1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=1.7774355555555557, timeString=01.78, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858511, subwayLine=YUS, stationId=DAV1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=6.072342222222222, timeString=06.07, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858512, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.953515555555557, timeString=11.95, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858513, subwayLine=YUS, stationId=EGL1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=3.391617777777778, timeString=03.39, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858514, subwayLine=YUS, stationId=EGL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.686524444444444, timeString=07.69, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858515, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=13.567697777777775, timeString=13.57, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858516, subwayLine=YUS, stationId=LAW1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=3.576884444444444, timeString=03.58, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858517, subwayLine=YUS, stationId=LAW1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=7.683524444444444, timeString=07.68, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858518, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=11.978431111111112, timeString=11.98, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858519, subwayLine=YUS, stationId=YKM1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=0.3499555555555556, timeString=00.35, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858520, subwayLine=YUS, stationId=YKM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=7.0915511111111105, timeString=07.09, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858521, subwayLine=YUS, stationId=YKM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=11.198191111111113, timeString=11.20, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858522, subwayLine=YUS, stationId=SHP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=3.936306666666667, timeString=03.94, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858523, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=10.677902222222222, timeString=10.68, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858524, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=14.784542222222221, timeString=14.78, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858525, subwayLine=YUS, stationId=NYC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=5.397524444444444, timeString=05.40, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858526, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=12.13912, timeString=12.14, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
NTASData [id=16593858527, subwayLine=YUS, stationId=NYC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=16.24576, timeString=16.25, trainDestination=FIN1, createDate=Sun Sep 17 11:13:48 EDT 2017, systemMessageType=Normal]
