NTASData [id=16593706815, subwayLine=YUS, stationId=DUP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.075314814814815, timeString=02.08, trainDestination=FIN1, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706925, subwayLine=YUS, stationId=OSG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.454546666666666, timeString=11.45, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706926, subwayLine=YUS, stationId=STP2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706927, subwayLine=YUS, stationId=STP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.632253333333333, timeString=05.63, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706928, subwayLine=YUS, stationId=STP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.84412, timeString=08.84, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706929, subwayLine=YUS, stationId=QPK2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.1423066666666668, timeString=01.14, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706930, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.774559999999999, timeString=06.77, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706931, subwayLine=YUS, stationId=QPK2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=9.986426666666667, timeString=09.99, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706932, subwayLine=YUS, stationId=MUS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.40484, timeString=02.40, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706933, subwayLine=YUS, stationId=MUS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=8.037093333333331, timeString=08.04, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706934, subwayLine=YUS, stationId=MUS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=11.248959999999999, timeString=11.25, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706935, subwayLine=YUS, stationId=SGU2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.5643622222222224, timeString=03.56, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706936, subwayLine=YUS, stationId=SGU2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=9.196615555555553, timeString=09.20, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706937, subwayLine=YUS, stationId=SGU2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=12.408482222222222, timeString=12.41, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706938, subwayLine=YUS, stationId=SPA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.9127066666666667, timeString=00.91, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706939, subwayLine=YUS, stationId=SPA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=4.7320688888888895, timeString=04.73, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706940, subwayLine=YUS, stationId=SPA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.36432222222222, timeString=10.36, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706941, subwayLine=YUS, stationId=DUP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.9105155555555555, timeString=01.91, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706942, subwayLine=YUS, stationId=DUP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=5.729877777777778, timeString=05.73, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706943, subwayLine=YUS, stationId=DUP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=11.36213111111111, timeString=11.36, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706944, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.535053333333333, timeString=04.54, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706945, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.354415555555555, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706946, subwayLine=YUS, stationId=SCW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=13.986668888888888, timeString=13.99, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706947, subwayLine=YUS, stationId=EGW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.26337037037037, timeString=04.26, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706948, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.348224444444446, timeString=09.35, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706949, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.167586666666667, timeString=13.17, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706950, subwayLine=YUS, stationId=GCN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.08301037037037, timeString=06.08, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706951, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.167864444444444, timeString=11.17, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706952, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=14.987226666666666, timeString=14.99, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706953, subwayLine=YUS, stationId=LWW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.45285185185185184, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706954, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.447143703703704, timeString=07.45, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706955, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.531997777777779, timeString=12.53, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706956, subwayLine=YUS, stationId=YKD2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.4790785185185187, timeString=02.48, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706957, subwayLine=YUS, stationId=YKD2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.473370370370372, timeString=09.47, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706958, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=14.558224444444445, timeString=14.56, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706959, subwayLine=YUS, stationId=WIL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.498531851851852, timeString=04.50, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706960, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.492823703703705, timeString=11.49, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706961, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.577677777777776, timeString=16.58, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706962, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706963, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.349809629629629, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706964, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.344101481481482, timeString=15.34, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706965, subwayLine=YUS, stationId=SHW1, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706966, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.349809629629629, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593706967, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.344101481481482, timeString=15.34, trainDestination=SHW2, createDate=Sun Sep 17 11:02:51 EDT 2017, systemMessageType=Normal]
