NTASData [id=16594318241, subwayLine=YUS, stationId=ROS1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318351, subwayLine=YUS, stationId=LWW2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.786997777777778, timeString=12.79, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318352, subwayLine=YUS, stationId=YKD2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.2801111111111111, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318353, subwayLine=YUS, stationId=YKD2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.1745, timeString=06.17, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318354, subwayLine=YUS, stationId=YKD2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=12.64770888888889, timeString=12.65, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318355, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.2995644444444445, timeString=02.30, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318356, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.193953333333333, timeString=08.19, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318357, subwayLine=YUS, stationId=WIL2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=14.667162222222222, timeString=14.67, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318358, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318359, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318360, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.150842222222222, timeString=06.15, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318361, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318362, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318363, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.150842222222222, timeString=06.15, trainDestination=SHW2, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318364, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318365, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318366, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318367, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318368, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=1.3716, timeString=01.37, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318369, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318370, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=1.0154814814814814, timeString=01.02, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318371, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.0183244444444446, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318372, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.389924444444444, timeString=03.39, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318373, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.3739703703703707, timeString=02.37, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318374, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=3.3768133333333337, timeString=03.38, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318375, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=4.748413333333333, timeString=04.75, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318376, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.194174814814815, timeString=04.19, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318377, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=5.197017777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318378, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=6.568617777777777, timeString=06.57, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318379, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=8.893610370370371, timeString=08.89, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318380, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=9.896453333333332, timeString=09.90, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318381, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=11.26805333333333, timeString=11.27, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318382, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=11.518148148148146, timeString=11.52, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318383, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=12.52099111111111, timeString=12.52, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318384, subwayLine=YUS, stationId=DUP1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=13.892591111111111, timeString=13.89, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318385, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=12.518779259259258, timeString=12.52, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318386, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=13.521622222222222, timeString=13.52, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318387, subwayLine=YUS, stationId=SPA1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=14.89322222222222, timeString=14.89, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318388, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=13.648385925925924, timeString=13.65, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318389, subwayLine=YUS, stationId=SGU1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=14.651228888888888, timeString=14.65, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318390, subwayLine=YUS, stationId=SGU1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=16.022828888888885, timeString=16.02, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318391, subwayLine=YUS, stationId=MUS1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=0.450596, timeString=00.45, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318392, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=14.850382592592592, timeString=14.85, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318393, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=15.853225555555554, timeString=15.85, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318394, subwayLine=YUS, stationId=QPK1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.4679244444444445, timeString=00.47, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318395, subwayLine=YUS, stationId=QPK1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=1.7131293333333333, timeString=01.71, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318396, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=16.112915925925925, timeString=16.11, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318397, subwayLine=YUS, stationId=STP1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.6186977777777778, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318398, subwayLine=YUS, stationId=STP1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=2.8639026666666663, timeString=02.86, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318399, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=17.263689259259255, timeString=17.26, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318400, subwayLine=YUS, stationId=OSG1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.3698444444444444, timeString=02.37, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318401, subwayLine=YUS, stationId=OSG1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=3.6150493333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318402, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=18.014835925925926, timeString=18.01, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318403, subwayLine=YUS, stationId=STA1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.2036822222222225, timeString=03.20, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318404, subwayLine=YUS, stationId=STA1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=4.4488871111111115, timeString=04.45, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318405, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=18.848673703703703, timeString=18.85, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318406, subwayLine=YUS, stationId=UNI1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.16933333333333334, timeString=00.17, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318407, subwayLine=YUS, stationId=UNI1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.110615555555556, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318408, subwayLine=YUS, stationId=UNI1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=5.3558204444444435, timeString=05.36, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318409, subwayLine=YUS, stationId=KNG1, trainId=119, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318410, subwayLine=YUS, stationId=KNG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.9642244444444444, timeString=00.96, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318411, subwayLine=YUS, stationId=KNG1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.905506666666668, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318412, subwayLine=YUS, stationId=QUN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.8256533333333334, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318413, subwayLine=YUS, stationId=QUN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.789877777777778, timeString=01.79, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318414, subwayLine=YUS, stationId=QUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=5.731159999999999, timeString=05.73, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318415, subwayLine=YUS, stationId=DUN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.5801866666666666, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318416, subwayLine=YUS, stationId=DUN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.544411111111111, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318417, subwayLine=YUS, stationId=DUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=6.485693333333334, timeString=06.49, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318418, subwayLine=YUS, stationId=COL1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.447044444444445, timeString=02.45, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318419, subwayLine=YUS, stationId=COL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.411268888888889, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318420, subwayLine=YUS, stationId=COL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=7.3525511111111115, timeString=07.35, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318421, subwayLine=YUS, stationId=WEL1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=3.3647022222222223, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318422, subwayLine=YUS, stationId=WEL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.328926666666667, timeString=04.33, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318423, subwayLine=YUS, stationId=WEL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=8.27020888888889, timeString=08.27, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318424, subwayLine=YUS, stationId=BLO1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.319048888888888, timeString=04.32, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318425, subwayLine=YUS, stationId=BLO1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=5.283273333333334, timeString=05.28, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318426, subwayLine=YUS, stationId=BLO1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=9.224555555555556, timeString=09.22, trainDestination=FIN1, createDate=Sun Sep 17 11:47:38 EDT 2017, systemMessageType=Normal]
