NTASData [id=16593137417, subwayLine=BD, stationId=GWD2, trainId=205, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137528, subwayLine=BD, stationId=SGL1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=7.612343806811145, timeString=07.61, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137529, subwayLine=BD, stationId=SGL1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=12.159464871826628, timeString=12.16, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137530, subwayLine=BD, stationId=BAU1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=0.8366901547987617, timeString=00.84, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137531, subwayLine=BD, stationId=BAU1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=4.329250402476781, timeString=04.33, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137532, subwayLine=BD, stationId=BAU1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=8.704033961609907, timeString=08.70, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137533, subwayLine=BD, stationId=YNG1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=1.6369330030959754, timeString=01.64, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137534, subwayLine=BD, stationId=YNG1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=5.129493250773994, timeString=05.13, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137535, subwayLine=BD, stationId=YNG1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=9.50427680990712, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137536, subwayLine=BD, stationId=SHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=2.956373869969041, timeString=02.96, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137537, subwayLine=BD, stationId=SHE1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=6.44893411764706, timeString=06.45, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137538, subwayLine=BD, stationId=SHE1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=10.823717676780186, timeString=10.82, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137539, subwayLine=BD, stationId=CFK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=0.33122229102167183, timeString=00.33, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137540, subwayLine=BD, stationId=CFK1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=3.994417337461301, timeString=03.99, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137541, subwayLine=BD, stationId=CFK1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=7.48697758513932, timeString=07.49, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137542, subwayLine=BD, stationId=BRD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=1.9057326315789478, timeString=01.91, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137543, subwayLine=BD, stationId=BRD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=5.568927678018577, timeString=05.57, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137544, subwayLine=BD, stationId=BRD1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=9.061487925696595, timeString=09.06, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137545, subwayLine=BD, stationId=CHE1, trainId=212, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137546, subwayLine=BD, stationId=CHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=2.944200743034056, timeString=02.94, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137547, subwayLine=BD, stationId=CHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=6.607395789473685, timeString=06.61, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137548, subwayLine=BD, stationId=PAP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=0.9691095975232199, timeString=00.97, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137549, subwayLine=BD, stationId=PAP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=3.9133103405572762, timeString=03.91, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137550, subwayLine=BD, stationId=PAP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=7.576505386996905, timeString=07.58, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137551, subwayLine=BD, stationId=DON1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.9077863777089783, timeString=01.91, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137552, subwayLine=BD, stationId=DON1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.851987120743035, timeString=04.85, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137553, subwayLine=BD, stationId=DON1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.515182167182664, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137554, subwayLine=BD, stationId=GWD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.037552941176471, timeString=03.04, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137555, subwayLine=BD, stationId=GWD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=5.981753684210528, timeString=05.98, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137556, subwayLine=BD, stationId=GWD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=9.644948730650157, timeString=09.64, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137557, subwayLine=BD, stationId=COX1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.9918000000000005, timeString=03.99, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137558, subwayLine=BD, stationId=COX1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.936000743034056, timeString=06.94, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137559, subwayLine=BD, stationId=COX1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.599195789473686, timeString=10.60, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137560, subwayLine=BD, stationId=WDB1, trainId=211, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137561, subwayLine=BD, stationId=WDB1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.4271686687306495, timeString=05.43, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137562, subwayLine=BD, stationId=WDB1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.371369411764706, timeString=08.37, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137563, subwayLine=BD, stationId=MST1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=1.724834303405573, timeString=01.72, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137564, subwayLine=BD, stationId=MST1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=7.1520029721362235, timeString=07.15, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137565, subwayLine=BD, stationId=MST1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=10.096203715170278, timeString=10.10, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137566, subwayLine=BD, stationId=VPK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.9003573993808054, timeString=03.90, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137567, subwayLine=BD, stationId=VPK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.327526068111455, timeString=09.33, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137568, subwayLine=BD, stationId=VPK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=12.271726811145511, timeString=12.27, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137569, subwayLine=BD, stationId=WAR1, trainId=210, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137570, subwayLine=BD, stationId=WAR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=7.842682476780186, timeString=07.84, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137571, subwayLine=BD, stationId=WAR1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=13.269851145510836, timeString=13.27, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137572, subwayLine=BD, stationId=KEN1, trainId=208, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137573, subwayLine=BD, stationId=KEN1, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137574, subwayLine=BD, stationId=KEN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.081407029102167, timeString=05.08, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137575, subwayLine=BD, stationId=KEN2, trainId=209, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137576, subwayLine=BD, stationId=KEN2, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137577, subwayLine=BD, stationId=KEN2, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.081407029102167, timeString=05.08, trainDestination=KEN1, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137578, subwayLine=BD, stationId=VPK2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=3.6931002352941182, timeString=03.69, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137579, subwayLine=BD, stationId=MST2, trainId=206, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137580, subwayLine=BD, stationId=MST2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=5.932603021671828, timeString=05.93, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137581, subwayLine=BD, stationId=WDB2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=1.7338933746130034, timeString=01.73, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137582, subwayLine=BD, stationId=WDB2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=7.666496396284831, timeString=07.67, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137583, subwayLine=BD, stationId=COX2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=3.041161114551084, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593137584, subwayLine=BD, stationId=COX2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=8.973764136222913, timeString=08.97, trainDestination=KIP2, createDate=Sun Sep 17 10:20:24 EDT 2017, systemMessageType=Normal]
